Name,Height/m,Soil Type,Match Location,Match Date,Temperature/F,Humidity/%,Dew Point/F,Wind Speed/mph,Age /years, Ball Type,Status,Over,Speed/mph,Wicket,Direction,side,Innings,Mat,Inns,Balls,Runs,Wkts,Ave,Econ,SR,4w,5w,10,Class
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,51.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,47.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,53,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,50.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,50.8,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,50.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.2,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,51.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,57.7,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,51.5,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,53.2,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,49.9,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.8,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,51.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,51.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,50.6,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,53,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,52.8,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/11/2017,high,high,high,low,36,ras,Win,pp2,53.4,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,49.4,0,middle,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,49.5,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,51.4,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,51.4,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,49.6,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp1,56.5,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.4,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.8,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,49.7,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,extra
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.3,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.5,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.3,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.7,0,,,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,49.7,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,52.8,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.7,225,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,49.7,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,53.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,56.6,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.1,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,52.6,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,,225,,,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.9,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.2,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,51.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.4,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,50.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,sandy_and_loam,Providence,4/9/2017,high,high,high,medium,36,ras,Win,pp2,58,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,53.7,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,53.2,0,middle,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,52,225,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,53.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp1,54.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.5,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,55,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.4,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.4,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.1,0,middle,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.8,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.3,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.3,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.4,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,55.1,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,56.3,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.2,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.9,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.3,225,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.9,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,49.7,225,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,51.4,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,49.8,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.4,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,49.5,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.5,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,51.3,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.8,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.6,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.4,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,51.9,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.8,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.3,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.5,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,53.4,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.6,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,extra
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,49.5,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,50.2,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,49.7,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,51.1,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,54.6,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,51.4,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp2,52.2,0,off,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,,0,middle,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,52.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,58.9,0,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,52.3,0,leg,left,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,53.6,0,off,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,gleysol,Dambulla,7/11/2015,high,high,high,medium,34,ras,Win,pp3,49.6,225,leg,right,1,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,52,0,leg,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,55.9,0,off,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,extra
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,53.7,0,leg,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,54.2,0,off,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,58.3,0,middle,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,53.7,0,leg,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,53,0,leg,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,57.2,0,middle,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,56.5,0,leg,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,54.5,0,off,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,60.2,0,off,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,extra
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,57.4,0,middle,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp1,52.5,0,leg,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,51.2,0,leg,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,52.5,0,off,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,low_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,53.7,0,leg,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,51.2,0,middle,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,high_run
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,54.6,0,leg,right,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
Mohammad Hafeez,1.74,loam,Kandy,7/15/2015,high,high,high,medium,34,ras,Lost,pp2,54.6,0,leg,left,2,208,168,7469,5138,137,37.5,4.12,54.5,1,0,0,dot
